id,token,amount,source_wallet,project_wallet,created_at
BriYfSwfgvVCWifkxawaFSqmfwefmTvTFfFjrshNApKn,DAI,10.0,0x8bec65bd6548128d90b4b2665977e0327b2a4e61,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-21 04:55:47
BrJscKQvQbAMWMS3Am1TT1hobdigM3WWQqwTKCD4o8FH,ETH,0.1,0xda950c60847934810398f05d716c11a8ec20b64c,0x6e41fe2f8303b89c9dbccabe59a7f7f8f4312ca9,2023-01-19 19:54:47
BrJwchdp3dekSDLTp78ZM6S85iqRmQDooG3xhMW2cX64,DAI,1.0,0x41ad9f2c4486d816cb7e87bda747a17d0287f67d,0x8ba1f109551bd432803012645ac136ddd64dba72,2023-01-30 09:00:35
BrjxNbzLf3MR9GWXomLD4Z1MtqixXyEPSA7Ns74fqgvP,ETH,0.0012,0xf0230d66d017a5ce8c4b64195706f8628f198a60,0xd41bdbd4101e02057b7f621f681540ef3ac81e55,2023-01-17 17:54:59
BrLYZNuG48UxwbMWEhxG25axHFuLJbJtVRKtFrGEe471,DAI,49.20963875,0x1fc310f45b5b22a8e95a8f0e1fcff9d3c825edc6,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-27 09:37:23
brpC3FCAaHE4VGNfTx7wQZQqhsGq9aMYL8wuMJoRzFW,DAI,10.0,0x2e24f1a8a865aced00d8d858ad88a69326ac91bf,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-20 16:37:47
BRPD5PczkyceQmPsJLujcqWHBkap7rqF8U2CyXPPgyk4,ETH,0.001,0xec119f995e416c4b34ed6a97138f6b36f3d0b8dc,0xf503017d7baf7fbc0fff7492b751025c6a78179b,2023-01-24 04:06:47
Brq4sEFurg9UKNiW16XG4ZxqzzEfZv1BBNi1facsz1Qu,ETH,0.001,0x48a0096b26fe285138b294afe0eb1dd705071dca,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-30 10:30:59
BRQa9wb31NSZ65usmP4NkLEibM7vJm6fwsiXJYkuXegu,ETH,0.00064,0x5f2c7d317a06237168d6aa960c1095808662b154,0xa47669cbc53985333423e4d3d00188f4049fb695,2023-01-31 11:15:35
BrroVXugXT5VxKX6L9Ua8tLPMNYJL5rJ83YgrJaKCYKg,DAI,1.0,0x2de0b2befebd943d892b2d44f293faf322c24b04,0x4557b18e779944bfe9d78a672452331c186a9f48,2023-01-30 03:09:23
BrruWA78k3LSYkKLUZdUupRVsmYJznPs2wbxDPBBYqRF,ETH,0.0007,0x532a21e3a36d68591a444c3e7a6e2cd230cffba5,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-27 21:08:47
BrsndiLYPc5qh3UfjTGtfi6Gnn8Gbuy4X4YVypuc1mWj,ETH,0.001,0x0fb3565b50eea3d6ef1bfd60ee2bb23fd7fc6f83,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-22 04:52:11
BrT9v4m3YUu2ajMg2gcU8nbyF3zLCWgyAvPPbgxZmRb8,ETH,0.001,0x686959e4619215580a58116b483b183a576f89f1,0xf503017d7baf7fbc0fff7492b751025c6a78179b,2023-01-31 11:27:59
BRUPKBktqLoHCePgP3u4LMdR48JLoiYpG7t1GDcsPFFw,DAI,1.0,0x17134d2b7529a0692e39fc1eadb24d1a903ad0bd,0x9cce47e9cf12c6147c9844adbb81fe85880c4df4,2023-01-21 11:42:11
BrvfuzfiarZXVDNXTxit1Fw2PmQAu432Luxz9BkiAZKb,DAI,2.0,0x0d66fc519f0a4616603aeebe4ccb52c8246ebc96,0x9531c059098e3d194ff87febb587ab07b30b1306,2023-01-21 20:28:47
BRvLPF95x1jjKrQL1RdebZ2RUERWzzpY6kr9d94j2yHm,DAI,10.0,0x9a027b64d6fc4a77e34ae40f5e6f9310c457737f,0x9d4e94db689bc471e45b0a18b7bda36fccec9c3b,2023-01-30 20:35:23
BrX69QMkFxHaqbhGg8FVptf2hPkKsMevToSt891SuJQX,ETH,0.011,0x6cab818daaf4040476e2489a7ed29ca685ad0623,0xb35cd25e91b376eafba79abe71d78814dec3401a,2023-01-18 05:53:59
BRxksNEvLXtFnfbDebkCEeasNHscqFUnzvwjdkq6HZUe,ETH,0.0017,0x6cb0584cea95123c9dc1ba14f060fca9bc3f5469,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-26 14:00:35
BRYLiN3RwDVBK94yhD8VHQYDbh6ya7qEEYUj5ZBW2yHN,ETH,0.00045455,0x0a56c3405674a582514989ba0ecbaf9aa1bc9e35,0x4557b18e779944bfe9d78a672452331c186a9f48,2023-01-22 17:10:23
BRZEZkfnwdCnUWYZDAMTZPTyDyh7DftvMdADS6Fbj98T,ETH,0.0065,0x0e955d85cdfbbe3d0a04ef39ade9abff3f44504f,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-25 08:10:59
BS34goA9y47csUuJEzNNyiB2EYddvu3oywebeqS81Mk4,ETH,0.0001,0xa77ce92a601d504a6d64af843eb5a3994616969c,0x9cce47e9cf12c6147c9844adbb81fe85880c4df4,2023-01-26 10:52:47
BS3cWD2RPPPGTGWYpgaZC5iGJMK9u3ThKdQYJoDNMHn1,DAI,2.2,0xd1d547b26dbfdca5019dfd70f0b239ff745688ea,0x7f06ac71366631157551d97559b82975c293fdba,2023-01-30 02:35:59
BS3jgi4PSx2u73Rzc8rUQxLTHezBuAvuEhpMJZ8guNET,ETH,0.002,0xc413436e1a6bc5942e0f5af725c5eea747b6c473,0xa47669cbc53985333423e4d3d00188f4049fb695,2023-01-19 05:46:11
BS3vYQ33pigmJ4QhBxjZ9CD5jaKDpJFk2kKRygxSyrGR,ETH,0.000361,0xb67c9bf6ccbc93b02454d8d14061e82d5a6e7a3f,0xd165df4296c85e780509fa1eace0150d945d49fd,2023-01-27 08:18:47
BS4p8qgxzRQpY5R55Le97PZb2EMQugG32Dg8DAKUZgDA,ETH,0.0007,0x844459077314acdaf4c2d6aad981dd8eb1325fe0,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-29 14:44:35
Bs6a7pzQNJX3jL2frhJki4gAvqxf18FqGsiesbTxTrVG,DAI,5.0,0xb4135c81b194cae8dd2c4426527e880f95840acc,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-30 00:18:35
BS8jJy8XNWeDEbZ2vYfoUdpecZGoyheuXrGotgLAfCWC,ETH,0.0006382,0xac613ba88bc9d5e52b37eb59c26be5eea6aa163e,0x23ada6e6a9e9d4ecddd185e3ec353163bceebf2a,2023-01-31 06:54:47
Bs9ufzGzDkHLV4hxzpGmr2chPSVSjobtmFE6fezYr4HD,ETH,0.0008,0x410812f2f67370b1f8628759fec499f41643973f,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-29 05:51:59
BSBCfbVp1dtuQSRhuWnMuVYeq1KBMGsYcK3GmEi6YRBS,DAI,1.1,0xa49cc0bed2e8341836f62a6d251deb8427178eea,0xb7081fd06e7039d198d10a8b72b824e60c1b1e16,2023-01-22 09:43:23
BSbFUw3CFsyf4ywqPButCbP1YxNXr6tJMWtezub5ngwv,DAI,10.0,0xc9b794a678a48bd5475e1bcd9b4f5a240a7453f7,0xd165df4296c85e780509fa1eace0150d945d49fd,2023-01-30 12:45:47
BSceMRv3rNcT58yoTRtrwfmtYHfViD4so2jdhq52sSuL,ETH,0.00075,0xd8787129533af29e8081a997d7a3370929130844,0xd165df4296c85e780509fa1eace0150d945d49fd,2023-01-25 09:33:23
BsDWAKXdp3SsvHjhwX5ZzEyMDWVXmW6zNakitKTMaLRJ,DAI,12.0,0x80a1d0169b14602269d3ac3c05f30ac9f8b1250b,0x7f06ac71366631157551d97559b82975c293fdba,2023-01-30 11:29:11
BsEuyHpqZHUuzx1qRBVug56b9NFiCxvZkFWds9wv4j9i,ETH,0.00073,0xb26b5137be5a7bb991fa63a36a8eaa3daf394b7b,0xf503017d7baf7fbc0fff7492b751025c6a78179b,2023-01-24 07:13:47
BsGnH7BwPE1K6zjnp2UYUaRm3z4huRUfU1dUnsr6KY7A,ETH,0.001,0x1f9f45e58fba0b02c9671a68777b017fdc441421,0x242ba6d68ffeb4a098b591b32d370f973ff882b7,2023-01-25 03:45:35
BsHADBNt6DsS6ayQUpLNhEnpRUXJ3dTiaYjdMtDezecY,DAI,0.5,0x561295f5d39036903dacf7b2e9aac8bd3be1bae5,0xf503017d7baf7fbc0fff7492b751025c6a78179b,2023-01-29 08:45:59
BshDF1gKehNKwH29J4N1bu3DmHdpLcbQFgrug6BZgmvD,DAI,1.1,0x295a0bc540f3d9a9bd67a777ca9da9fb5619d3a9,0xc8f9f8c913d6ff031c65e3bf7c7a51ad1f3a86e5,2023-01-26 07:41:47
BshfAs7mUFkc9mUDhXUQFNbbp7XMtWzApRgE9xKyFSsV,ETH,0.00064,0xedac8a8365add6ad21dbb443c42d5007309b2934,0x242ba6d68ffeb4a098b591b32d370f973ff882b7,2023-01-28 12:20:23
BshWdwqqtvCTW59HFcF7eTvtKmQa56k4QLZSYVpDwvXx,ETH,0.00032,0xe6f7b37dd383e761b3a827679efb63ede7e38942,0x6e41fe2f8303b89c9dbccabe59a7f7f8f4312ca9,2023-01-28 20:14:23
BsJ5324CY1Jkz31ikeeaDMuyDUhKM1kHrnnnuEBFo5dh,ETH,0.004,0xb3a00c3ca08a1bd29341519a4f1eaedbba82ca39,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-19 07:35:11
BsJVy1YtCDFmTGCbt6xNiodiwSCRC1TGVSCMuNSoLa16,ETH,0.00067,0x2eb48a44097d88adbc6f08bf933e07b664abd008,0xc8f9f8c913d6ff031c65e3bf7c7a51ad1f3a86e5,2023-01-27 14:46:23
BSkQu7VJ74XZFZd8iQVqwBFPagNfKXNJAeeAigKU2Zv7,ETH,0.00066,0x99f872252219d4960cab6a35f08d92d7a071c961,0x9cce47e9cf12c6147c9844adbb81fe85880c4df4,2023-01-21 18:52:35
BSMeVPvYw76vXd7P1c377XwAxA6EhBojs14FuDLvtrrb,DAI,0.55,0x5a7ba787e7cf00f9ce55ccf2c54bf1c0c29231bf,0x9cce47e9cf12c6147c9844adbb81fe85880c4df4,2023-01-18 10:18:47
BSn3vpRouDscWFtkj99VdB4DAjeGvUvEewQtjiXvNrPi,ETH,0.00062,0x95e9ffc26cb33fa701a56862cd6e2b4c96cb444e,0x9531c059098e3d194ff87febb587ab07b30b1306,2023-01-29 05:00:59
BSnfw1MR75jhdoSxTKZWGZTvG2yYEf4mh2hQDf2BLMpt,ETH,0.01,0x75c452925d4d571a11e1414b4df5caf0290d9c23,0xc9a872868afa68ba937f65a1c5b4b252dab15d85,2023-01-23 14:35:35
BsoJSos9ue9ktixVgLweoPwGXUP94JBwPvt54bqQDyv3,ETH,0.01,0xc5a568896e57d513fdb3b88356f71213866bc797,0x242ba6d68ffeb4a098b591b32d370f973ff882b7,2023-01-21 13:22:23
BSPQzM9yAab3QKC1kphLDeeLFPdDKg46gyBqgx6gZCJr,ETH,0.0007,0xfe49097f1594ec32b8716aee1841b8d0d618ab39,0x32b74b90407309f6637245292cd90347de658a37,2023-01-27 13:12:35
BSPuAUsUwpPGULVhcxWmQqu38CabSKVy5Evda5kdLTVy,DAI,1.75,0xe727ec12e2e33afee1d485f13f287eb0a54db833,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-18 03:07:59
BSq1L4msNqEcRj5aS6gQxrRxJSq1cnU4fjkZajwC3tLr,ETH,0.00067,0x2eb48a44097d88adbc6f08bf933e07b664abd008,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-27 14:46:23
BsqzDkv2pYBCmRsAai9NebJhjBTxVYXLdsyq72t4hVhL,ETH,0.002,0xe01d71ead8773d836ac125b80d25cf115790d541,0xf503017d7baf7fbc0fff7492b751025c6a78179b,2023-01-25 11:51:47
BSr1L8GSL6F3vjB2D41Q2YboRbspjAknvyhnzUx15hrG,ETH,0.0001,0x2bb965fde72c17936950e17db029dc4f4ed32059,0x9531c059098e3d194ff87febb587ab07b30b1306,2023-01-23 08:47:59
BSR5UY9G8sJKXAaLe7whWYZR1SXkGXg2PNE9TAYtAiSe,ETH,0.0004,0x14a5de66868c9ca08894a254e6a999716446f0f7,0x9531c059098e3d194ff87febb587ab07b30b1306,2023-01-22 14:01:23
BSRm3JrEm8xTbd15Yhx1CPfAe6DFK3H63Zjmm2PimXY3,DAI,2.0,0xd2045aec8f809e58f411a5957cedb2e86fd15f81,0xd165df4296c85e780509fa1eace0150d945d49fd,2023-01-24 00:10:11
BSSAGx1GztNJF7gdzjNwdnr8a3u1cCqyMi6a34NaJeSu,ETH,0.0009,0x2a3f2a510d452a30aee74eaab831ad0af8b1f4e0,0x9cce47e9cf12c6147c9844adbb81fe85880c4df4,2023-01-24 11:05:23
BSsAXvrorUHwWrTpVhhjavhQVdqnRiujyLPebbtt62p,DAI,1.1,0x84ceb48be4bf8f8f4ea5398d43d1fe7974c6e4bc,0xb35cd25e91b376eafba79abe71d78814dec3401a,2023-01-18 23:40:47
BsSH7BwFc3T966XuG7g1KHHpmEXyvMYu3DqdKZBVqBma,ETH,0.001,0xe60ea83e22eeea643beaa6ad09b36fd00238c689,0x4557b18e779944bfe9d78a672452331c186a9f48,2023-01-21 11:17:47
BSTbGFrEz27qEqv7EMGbUGpwfs32kQtuREXn3ctsAZZZ,DAI,10.0,0xf286e07ed6889658a3285c05c4f736963cf41456,0xa47669cbc53985333423e4d3d00188f4049fb695,2023-01-22 12:09:23
BsTYkx69r8hwfxDMSzg8nCfKdiuz7MnQRqjYMJQvJUAE,ETH,0.00062,0x1a247288c2c33701ec69d6e61db10f1d17f7a1a1,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-22 17:23:11
BsUmwr3r5ZPz2Dh9zxZhwQPDNM9inWq7xnh2WtUQ88fp,DAI,1.0,0x0d8c44854055f4becdfee63d2f6286548ace0c34,0xb35cd25e91b376eafba79abe71d78814dec3401a,2023-01-24 00:12:11
BSUQBeNXKqWm61HgQApiSEbyCLeiQuv6WBQ1bz7xCbVb,ETH,0.00095,0xb8c8d5ca07c82e7e4c73f0ce93e2a7dd08956cb2,0x32b74b90407309f6637245292cd90347de658a37,2023-01-24 08:24:11
BsVTnX2jDU2T9upwYv9k5BbWKhTjEX9i1HsQnCFUBe8w,ETH,0.0015,0x32accaefa35620b51c061901aff1b74991e7322b,0x9531c059098e3d194ff87febb587ab07b30b1306,2023-01-18 03:41:11
Bswh9BmpmKGYHKddkutGMhqp3Cddmcb818WDwPTAYfP6,DAI,10.0,0xb482e4347e23a785485ab43e00f66bd9a8c4a4b9,0xa47669cbc53985333423e4d3d00188f4049fb695,2023-01-31 03:17:59
BSwxGS8hNoLf5xb95E16WqrSLM7kELoULtevmPXZ3Cth,ETH,0.0007,0x7eaec254f78613d9d57e1fdb8d9964ea36e7523d,0x187089b65520d2208ab93fb471c4970c29eaf929,2023-01-22 16:27:11
BsyzVqeW5TEbytjwgsTMSPhsxruTk1TEpTjSSNLaS7JY,ETH,0.00065,0x6541d1c009145a662f1cf60e463cbd17acfb9966,0xd165df4296c85e780509fa1eace0150d945d49fd,2023-01-22 23:07:11
BT4gfrh6MeeGgoWw9VDnUnaaHsX75Juufk5ueRANfVnD,ETH,0.002,0x5e5de26e14a711d6eb21333c24f1acec9fa0a2c1,0xb7081fd06e7039d198d10a8b72b824e60c1b1e16,2023-01-20 05:05:11
Bt5BgfQ4V6JaAK2k9Fbf7khJTHezMqdiDCzZjfzR3knL,ETH,0.005,0x616cad18642f45d3fa5fcaad0a2d81764a9cba84,0xc9a872868afa68ba937f65a1c5b4b252dab15d85,2023-01-17 23:15:47
BT6nNdZyz64q4PLgFTbaC9q9FsbAPZWkXphL5s1ApAQS,DAI,1.2,0x30aee7a692427143ba7e65efb7db35d360a0ac51,0x7f06ac71366631157551d97559b82975c293fdba,2023-01-19 09:55:59
BT7BDQ2LikwFUEGxEhBTbTCe5BaC9bupUPHpKVQEPwXn,ETH,0.0028,0x7bebed59df3e04a4fbea0e59c7c8979be4d45257,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-27 10:08:23
Bt7owCvLhhxhXc38kcpb3eu2h97q8dHzJEqrgYeLfUva,ETH,0.001,0x328d957508fb8211a94868213ecd4be67fe0488a,0x187089b65520d2208ab93fb471c4970c29eaf929,2023-01-25 05:54:59
BT9fRcADHb3zDv9jUgkDKR7msw7RoVuVrh1KjnubR2Vk,ETH,0.0015,0x4e61e887c28f0720e54529cfbf8f204cc6a408b9,0xb7081fd06e7039d198d10a8b72b824e60c1b1e16,2023-01-25 02:48:59
Bt9nxzUTNBLy7w963ayjD8ysa6upnaUSAVg5PyGgfApf,DAI,1.1,0xcdae337877ada30cfef47995788c4496839e333f,0xc8f9f8c913d6ff031c65e3bf7c7a51ad1f3a86e5,2023-01-31 19:49:35
Bt9nZhoyNzqxHxyom7N9vFM9din6NB71KC8x7ZPeT1vR,DAI,1.0,0xfb4334af1bb7024ac7ab3eb26251a752bef78554,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-27 08:09:11
BTBCNFDT354Nhuxbm7uoifSJzsrtGyB2Za2jAwzJPw1,DAI,20.0,0x644be8a25be30a21e2dffeae4fc43937fbcf3efd,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-23 16:41:59
BtBNKGNpUvq74VscjTUEthYiMRFuVSyPCjiA5JzfjE5h,ETH,0.00065,0x91e8900e7de95f0af5f262483865d912b7100a8e,0xd41bdbd4101e02057b7f621f681540ef3ac81e55,2023-01-30 01:42:23
BtBzkvWGFFwDCiqPJ8KTc5ytWgd6KKePaYFwjkfiNKsh,ETH,0.00063,0x287acbbd1d1bdce15abc79989040c4d82a55e856,0xd165df4296c85e780509fa1eace0150d945d49fd,2023-01-30 12:27:23
Btc2dSSwpyV8qg1QVVb4QB4bPDKM7QVzmWbMXWFFHwU,ETH,0.01,0x157de859d39723cf0898aded77dc07c4402b7053,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-19 20:30:11
BtdpjLzYna5o2AmF37LK9MN9SRPmafQKnm7zKL8mq5kn,ETH,0.00032,0xdf37ada7c82de9eaf96e9086b392afa73c2c04cf,0x242ba6d68ffeb4a098b591b32d370f973ff882b7,2023-01-30 21:25:59
Bteg5HzKJ69rFtXsCCs6iBPPL7Ni5UZ78YB7sdz94mbm,ETH,0.0007,0x4650d0c9e3148a8f66af374820aa2eca0a47dad4,0xa47669cbc53985333423e4d3d00188f4049fb695,2023-01-18 06:11:23
BTeNqSPZoFDEaJAz5yJxXEL83jJDDVcq4h7PRP8pyw9M,DAI,1.0,0x0aa69ae420f691e923137993fc6b001bffeff78f,0xa47669cbc53985333423e4d3d00188f4049fb695,2023-01-29 07:57:23
BTf5dhi6boDFCXWbkvHAdXSGW6Ca11pQJuEJwvF7QNHQ,ETH,0.00062,0xf59ada6f6d70fbf09ffbeb155b55192a772b2990,0x6e41fe2f8303b89c9dbccabe59a7f7f8f4312ca9,2023-01-23 11:20:59
Btf5fWrJf7dj2WY8CTnStM8nga5jDorb5uB4Pdc9ofCd,DAI,11.0,0x135749a097d9d8c1fbad6ddeacaac757f0a7633a,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-21 00:57:23
BtfVo1raYLFixreEksBG61wScQzfzpE4gjU8z1NtYuzy,DAI,10.0,0x23bc95f84bd43c1fcc2bc285fda4cb12f9aee2df,0x7f06ac71366631157551d97559b82975c293fdba,2023-01-26 01:25:47
BTG5YcT7zMzvDBzXG1HN74LexQXL8orK2pyd91pAPzh9,ETH,0.0007,0xf81c128e1c660d08c1f33ccd5a06d040a37245eb,0x97843608a00e2bbc75ab0c1911387e002565dede,2023-01-31 02:55:35
Btgcv5DhzP2wkNY8tPnX24nMfV6yWivR5ZjjGRd9Svu4,DAI,1.1,0x5b71746b96e9d2986f8a4305b20e1ca6f9247d69,0xb35cd25e91b376eafba79abe71d78814dec3401a,2023-01-31 12:50:59
BtGYUpPC3hhXGD9tDeRLDqRsL7BkrFa8LbPrSsXfWxwq,ETH,0.001,0x639e482f52d9f8655e2fd4b3b2244c5ca6eba81c,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-28 01:20:47
BTiKnzUjY2tZ1roQnf1ocQs8XcDWvV1Z2otQhAMHfd4c,ETH,0.00823,0xda3b3c61db1e4e7488e07c8db672e87f4230e459,0xf503017d7baf7fbc0fff7492b751025c6a78179b,2023-01-29 11:15:35
BTixwBaEinuNXCoiv3wmqsRS3Dfj8xfQfZKXVzvEriTt,ETH,0.0008,0x67f06a56dbab410d1e06dc75493a1a09fc788047,0x242ba6d68ffeb4a098b591b32d370f973ff882b7,2023-01-20 11:17:23
BTJ7ixAUfMHgDWTc4NYbAjBtdVKUdMGx6SnhZw4zf1v9,ETH,0.0007,0xf1258d74c5188cbb1e5fe3d8508223525a4fcb23,0xa47669cbc53985333423e4d3d00188f4049fb695,2023-01-24 13:21:59
BTJEPzbnqR3Nmrdp4AkniqQQNLvT53aBJcYJ4ryb4XKM,ETH,0.0014,0x522e39e92f976ef26cf71d8aa6f0f10ba6879233,0x4557b18e779944bfe9d78a672452331c186a9f48,2023-01-31 12:22:59
BtJKHSFhvS1CQBKffKzD12ghm2rdgmMSLqdYYsynmz8r,ETH,0.0007,0xec5db9cb47dad4160cde1f31045f289403dea34e,0x7f06ac71366631157551d97559b82975c293fdba,2023-01-30 13:46:35
Btk1oenzDk5yMMMtQnq4Rv19rAKAaLLem2QyZzfFxrcM,ETH,0.0007,0xd57efb543e64b8e787f9d941000d6c1354ca6fa0,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-26 11:01:35
BtK5RTdLkcu97omY8MpZvdJfnUtjQ5iTyZAqtcoVnfY,DAI,2.0,0xefa80a25527fcdde37058aad50983f5c5f72039c,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-30 10:25:11
BtKK3LQA64rkM73yBpebjeSZU7pNKFc1zXE4uh6Zskbp,DAI,1.0,0xd7d1348412b819047aaf56fafdc0bd76bd683ca8,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-27 21:08:11
BtMfhKcvu8AVLjd8AdhQyDSTyduQmBpCWsnw1ChWgWnU,ETH,0.0007,0x312191196ee79e01c38dc3c83f5dfd4bf42fb440,0xc8f9f8c913d6ff031c65e3bf7c7a51ad1f3a86e5,2023-01-29 06:20:59
BTmmkqKQyXc6VkUwp3ffZA6odc9WpUcrwe9EL165kzn7,ETH,0.011,0x6cab818daaf4040476e2489a7ed29ca685ad0623,0x4557b18e779944bfe9d78a672452331c186a9f48,2023-01-18 05:53:59
BtQHcX3L4gtZ5GxY12jmsGK148SV8FP5gYbjenFEQYd,ETH,0.0007,0x3241ec0d2e161bf52378e839f30e37eb64dbb135,0xc8f9f8c913d6ff031c65e3bf7c7a51ad1f3a86e5,2023-01-23 09:30:47
BTqoctEDjiJzAjEHpF9X36FpGAsagstvasZvvDYPNCXY,ETH,0.0007,0x3c36e10c0048c298b87eb26601a374aeb86b1b93,0xb7081fd06e7039d198d10a8b72b824e60c1b1e16,2023-01-30 16:06:59
Btqr31e2jE26io16CL5hHYkLxoqTWouxZJr25bW8ibfE,ETH,0.0014,0xb48780c41f6f00e4efd3bba686c2acabe4b9dcb1,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-18 07:51:47
BTRwECtqVrmaVxUYWh3ZxLct2NojhPZxsuanwHA7pXqx,ETH,0.00068,0xa9ca8e4467ca31e4b21b907fda484ee9e04aa5c1,0xb7081fd06e7039d198d10a8b72b824e60c1b1e16,2023-01-25 05:19:11
BTrzBHEdU5zV5ZNLW1JD4DVgfoVCzGRA8w4cReq1rVTF,DAI,1.0,0x6480a36fac05ca38d38e03ca211b69091553a7a8,0x23ada6e6a9e9d4ecddd185e3ec353163bceebf2a,2023-01-30 11:41:23
BTS43vktwshF7KGTGUMjZhZV4xgNjUEYhqeCKdjD7M5c,ETH,0.0003,0x573e062b9c61d3608ed4100dc3528e9bf55a74ee,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-27 09:50:11
BTsna5w5c24jciL1pRRPhJWc9pTZU7rNXvkXr6jf1gnw,ETH,0.0006382,0xac613ba88bc9d5e52b37eb59c26be5eea6aa163e,0x9d4e94db689bc471e45b0a18b7bda36fccec9c3b,2023-01-31 06:54:47
BTTPo6yAC5P4L8KBC1fDB9oC54P2VfS1A7Vfogi36WKw,DAI,12.0,0x6dba25204fbb7800c9eea52cd2e8a4eb667970b5,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-30 06:13:23
BtvYPkWqJWWMo9L5PMkrddyzJnLChHfRPkjVJMmKsxN,ETH,0.00031,0x08e9b80fca090cb3e50d77964dc8777cd828253d,0x4557b18e779944bfe9d78a672452331c186a9f48,2023-01-29 20:15:23
BtwY8bNQCx1mWi9Gnxs4beQdgEqKaYrP3uNw9iBsQEpg,ETH,0.00065,0x56ddcbc09713d2ba8dff06ec008cbecf4b702bfb,0x97843608a00e2bbc75ab0c1911387e002565dede,2023-01-23 01:49:59
BTXcfHps8ZKLhPukEbZFzgeYrFCve7BLpt5hq84k7oGC,ETH,0.003,0xfdc5b7d5a12cd8c113ddb1f49ec267cc9ee00f43,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-25 10:17:11
BtXgmDwJiNoDaHvJY2jezQ5L57s4CBxSsxVbqymVQHk5,DAI,10.0,0xc584f09928d490237831f6e5da805cba82652497,0xc8f9f8c913d6ff031c65e3bf7c7a51ad1f3a86e5,2023-01-31 06:01:47
BTxTiuZog7sMvj2jvmDffJh6JiMsXdchrW2QQFMgefhx,DAI,0.55,0x7b6555058649a1a63a6ea4fc1eafd28e78949a0b,0x8ba1f109551bd432803012645ac136ddd64dba72,2023-01-18 10:13:47
BTy4TVqvvsYsPqbx5Mm9uq1qNFYvQkAjapGjzHasy2Uv,ETH,1e-07,0xdddc792f4521c11147b6c9c4ad6db872b6e69afb,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-19 12:48:47
BtyLeDbqinzfPCyZMddxPvLLd5ptzitQxhVpRp338Cn1,DAI,0.6,0x96b1f9e7b7953001733e8bbd862f9e8ae8a8a1fc,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-23 12:24:11
BtYnhC9bJkcMj5XFsBSdJ11MpGEsofCoJHbnUcW8GKbz,ETH,0.0035,0x44775476a3c87740f9ff7d013b601e8f3857a726,0x6c5a2688c83c806150ca9dd0b2f10f16f8f1c33e,2023-01-18 01:36:35
BTySTsbsX8vHQCA82oaXRb5qhytU3EYb2nVMd2p4pRo2,ETH,0.000345,0xb09df9094ecbef033d2684ef71bc85cfbb881861,0x7f06ac71366631157551d97559b82975c293fdba,2023-01-27 08:14:47
Bu26Fk4tqiw8BW5MMMmrLn7Gu1xA1cvs7CJfXDzS2KiN,ETH,0.0007,0x5efc4d342e04d9cc9631bee71e94be414112e36c,0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,2023-01-25 13:30:35
Bu4KD9qNoN4qxXJ6UvpuRACVfkJPo2Dj9VntCDCEqvpB,ETH,0.00032,0x7fe8e1fc90f6a49e0528574feeeeeeed5ccb3168,0x242ba6d68ffeb4a098b591b32d370f973ff882b7,2023-01-27 04:38:47
